DEPTH      GR         CAL        RES90      RES10      NMRFF      NMRPERM    NMRPHIE    NMRPHIT    
M          gAPI       in         ohm.m      ohm.m      DEC        mD         DEC        DEC        
$Format : 11,11,11,11,11,11,11,11,11
5509.8600  15.3111    12.2096    166.1190   242.7715   0.0521     2.0020     0.0655     0.0717     
5510.0124  15.8058    12.2139    149.0360   237.3656   0.0569     3.8532     0.0695     0.0721     
5510.1648  16.1012    12.2142    141.3389   222.2487   0.0593     5.2339     0.0727     0.0732     
5510.3172  16.1023    12.2091    138.8829   189.3988   0.0566     3.9219     0.0710     0.0711     
5510.4696  15.9880    12.2045    135.6299   197.0058   0.0504     2.5709     0.0666     0.0666     
5510.6220  15.7998    12.2057    107.6106   242.5036   0.0315     0.1688     0.0534     0.0538     
5510.7744  15.4901    12.2060    67.1300    207.3712   0.0361     0.2941     0.0603     0.0624     
5510.9268  15.1938    12.2033    53.8769    144.7628   0.0419     0.5667     0.0670     0.0672     
5511.0792  14.8979    12.1982    75.1882    194.3678   0.0455     0.8545     0.0694     0.0695     
5511.2316  14.4818    12.1936    101.6739   298.7614   0.0493     1.3060     0.0717     0.0717     
5511.3840  13.6459    12.1972    117.4312   314.9736   0.0534     2.0794     0.0729     0.0732     
5511.5364  12.7811    12.2017    130.9664   271.7797   0.0518     1.8084     0.0698     0.0739     
5511.6888  12.7712    12.2029    151.0804   241.4414   0.0371     0.3053     0.0589     0.0752     
5511.8412  14.5318    12.2057    168.6749   220.4136   0.0343     0.2221     0.0559     0.0681     
5511.9936  18.4018    12.2072    192.0177   236.0114   0.0314     0.1577     0.0526     0.0605     
5512.1460  23.4622    12.2096    240.1521   304.7966   0.0276     0.1090     0.0439     0.0440     
5512.2984  28.7296    12.2115    307.0758   443.0012   0.0209     0.0454     0.0337     0.0349     
5512.4508  33.2982    12.2123    388.3087   636.9261   0.0396     0.6719     0.0489     0.0535     
5512.6032  35.2439    12.2218    502.4382   815.1935   0.0488     1.7034     0.0575     0.0643     
5512.7556  32.5951    12.2347    707.3979   996.6042   0.0587     5.2605     0.0667     0.0757     
5512.9080  26.0133    12.2428    987.9006   1237.2275  0.0974     111.8955   0.1083     0.1084     
5513.0604  19.2276    12.2417    1347.9130  1543.7191  0.1115     314.9820   0.1207     0.1207     
5513.2128  15.1974    12.2383    1756.0564  1825.4196  0.1239     407.6620   0.1347     0.1353     
5513.3652  13.2049    12.2386    1918.6848  1942.4462  0.1298     303.8424   0.1394     0.1456     
5513.5176  11.5846    12.2371    1749.2938  1949.9978  0.1353     255.3440   0.1442     0.1562     
5513.6700  10.1798    12.2418    1463.6545  1943.7227  0.1369     160.5884   0.1487     0.1671     
5513.8224  9.4762     12.2479    1252.3656  1876.2041  0.1338     210.9677   0.1468     0.1583     
5513.9748  9.4431     12.2455    1131.4541  1772.5815  0.1240     445.8858   0.1347     0.1347     
5514.1272  9.5815     12.2401    1074.3336  1797.0018  0.1203     387.9876   0.1307     0.1307     
5514.2796  9.8227     12.2359    1154.3087  1799.0627  0.1174     348.7776   0.1276     0.1276     
5514.4320  10.2892    12.2368    1121.2540  1494.5027  0.1200     352.0329   0.1300     0.1313     
5514.5844  10.4499    12.2433    820.9337   1300.8583  0.1229     208.3500   0.1331     0.1397     
5514.7368  10.1437    12.2479    787.6973   1606.3094  0.1165     119.9012   0.1297     0.1364     
5514.8892  9.4722     12.2455    973.8959   1907.8813  0.1122     114.7375   0.1259     0.1298     
